split,duration,era,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77,key_78,key_79,key_80,key_81,key_82,key_83,key_84,key_85,key_86,key_87,pitch_range,tempo,avg_note_duration,avg_velocity,velocity_range
test,190.852001088,romantic,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,3.0,3.0,7.0,2.0,25.0,3.0,4.0,14.0,1.0,43.0,6.0,43.0,8.0,6.0,26.0,3.0,68.0,9.0,13.0,96.0,4.0,35.0,13.0,98.0,70.0,18.0,58.0,34.0,130.0,19.0,125.0,176.0,32.0,90.0,24.0,229.0,48.0,26.0,172.0,39.0,200.0,34.0,124.0,153.0,13.0,74.0,21.0,128.0,36.0,16.0,47.0,18.0,36.0,16.0,24.0,26.0,3.0,11.0,1.0,13.0,3.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,209.76863753213516,0.1313285818713452,66.82175438596491,97.0
test,204.878267344,romantic,0.0,2.0,1.0,7.0,2.0,31.0,8.0,7.0,12.0,22.0,25.0,10.0,21.0,25.0,21.0,32.0,13.0,90.0,35.0,27.0,32.0,57.0,53.0,30.0,62.0,74.0,33.0,33.0,33.0,135.0,66.0,55.0,67.0,111.0,125.0,52.0,109.0,139.0,96.0,140.0,99.0,221.0,103.0,99.0,90.0,101.0,157.0,39.0,90.0,95.0,35.0,31.0,58.0,142.0,33.0,44.0,28.0,40.0,111.0,19.0,44.0,37.0,19.0,17.0,11.0,80.0,15.0,7.0,8.0,9.0,8.0,3.0,8.0,4.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,217.8181365841508,0.08882248809835772,64.57389937106919,101.0
validation,1355.37791813,romantic,0.0,3.0,1.0,22.0,62.0,16.0,36.0,10.0,29.0,7.0,40.0,44.0,34.0,69.0,16.0,106.0,113.0,74.0,115.0,38.0,119.0,57.0,187.0,168.0,108.0,159.0,68.0,189.0,155.0,174.0,221.0,228.0,270.0,108.0,327.0,286.0,201.0,345.0,163.0,478.0,218.0,355.0,362.0,283.0,381.0,164.0,485.0,241.0,248.0,336.0,179.0,497.0,169.0,303.0,330.0,181.0,247.0,89.0,263.0,226.0,120.0,170.0,82.0,133.0,75.0,85.0,109.0,45.0,80.0,26.0,75.0,44.0,33.0,25.0,7.0,19.0,11.0,11.0,11.0,2.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,84.0,208.61023255814075,0.18877959678928147,64.97245488299801,115.0
validation,217.924570796,romantic,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,15.0,0.0,3.0,0.0,13.0,7.0,1.0,27.0,42.0,26.0,1.0,5.0,90.0,4.0,28.0,36.0,72.0,30.0,0.0,85.0,58.0,64.0,22.0,36.0,105.0,23.0,58.0,46.0,105.0,54.0,9.0,104.0,70.0,91.0,17.0,70.0,163.0,16.0,56.0,72.0,123.0,62.0,40.0,96.0,61.0,92.0,20.0,82.0,119.0,37.0,49.0,53.0,125.0,55.0,40.0,42.0,49.0,69.0,18.0,15.0,72.0,26.0,23.0,3.0,30.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,183.7702871410742,0.14190077861952852,71.32828282828282,104.0
validation,138.394626563,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,1.0,31.0,1.0,9.0,2.0,6.0,24.0,3.0,17.0,4.0,48.0,20.0,15.0,79.0,1.0,80.0,8.0,27.0,74.0,4.0,78.0,1.0,108.0,11.0,3.0,107.0,2.0,53.0,4.0,27.0,24.0,2.0,46.0,0.0,38.0,4.0,1.0,18.0,1.0,18.0,1.0,3.0,9.0,0.0,9.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,216.5922444183314,0.25965915765977443,50.05921052631579,91.0
train,164.292998379,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,0.0,10.0,4.0,13.0,8.0,2.0,7.0,4.0,55.0,1.0,9.0,17.0,9.0,32.0,43.0,120.0,96.0,49.0,40.0,41.0,163.0,22.0,97.0,197.0,26.0,115.0,33.0,115.0,129.0,45.0,58.0,76.0,170.0,22.0,64.0,190.0,12.0,74.0,10.0,62.0,62.0,14.0,35.0,31.0,80.0,11.0,36.0,101.0,2.0,31.0,2.0,21.0,17.0,7.0,12.0,19.0,38.0,4.0,9.0,36.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,215.57506837484146,0.11352260061011378,75.9190425906371,112.0
train,256.500811875,romantic,0.0,0.0,6.0,0.0,6.0,8.0,1.0,17.0,3.0,23.0,19.0,4.0,14.0,1.0,29.0,1.0,9.0,11.0,1.0,32.0,3.0,36.0,19.0,4.0,19.0,5.0,38.0,2.0,25.0,27.0,1.0,21.0,6.0,37.0,32.0,15.0,28.0,29.0,83.0,1.0,79.0,78.0,11.0,58.0,3.0,64.0,34.0,21.0,47.0,2.0,38.0,3.0,22.0,17.0,0.0,11.0,1.0,8.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,153.19685039370387,0.7060111686720141,54.411764705882355,100.0
train,164.338777969,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,3.0,1.0,8.0,4.0,11.0,8.0,2.0,7.0,4.0,54.0,1.0,11.0,16.0,7.0,33.0,41.0,116.0,83.0,46.0,41.0,42.0,156.0,21.0,92.0,185.0,23.0,108.0,30.0,113.0,118.0,48.0,56.0,70.0,165.0,19.0,63.0,187.0,9.0,74.0,8.0,58.0,54.0,11.0,36.0,31.0,81.0,15.0,33.0,95.0,2.0,25.0,6.0,22.0,20.0,11.0,14.0,21.0,36.0,5.0,11.0,36.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,215.62564991334298,0.11199823782497262,67.19150494324423,109.0
train,207.710796563,modern,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,2.0,11.0,0.0,0.0,0.0,217.0,23.0,53.0,14.0,0.0,6.0,2.0,6.0,5.0,66.0,29.0,0.0,24.0,8.0,20.0,14.0,28.0,68.0,2.0,36.0,5.0,71.0,42.0,0.0,44.0,8.0,27.0,10.0,1.0,20.0,1.0,3.0,0.0,14.0,5.0,0.0,10.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,209.6663296258866,0.448174715909091,55.46,103.0
train,1750.78350563,romantic,0.0,1.0,5.0,22.0,9.0,15.0,11.0,43.0,18.0,33.0,37.0,13.0,32.0,44.0,43.0,60.0,223.0,38.0,38.0,108.0,38.0,96.0,130.0,289.0,152.0,162.0,247.0,352.0,123.0,166.0,128.0,445.0,354.0,325.0,459.0,266.0,367.0,331.0,455.0,620.0,402.0,310.0,462.0,597.0,560.0,565.0,455.0,348.0,469.0,386.0,369.0,404.0,305.0,187.0,341.0,301.0,333.0,407.0,240.0,242.0,210.0,213.0,173.0,130.0,105.0,73.0,104.0,83.0,59.0,71.0,59.0,26.0,18.0,36.0,16.0,1.0,12.0,2.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,200.03005259205358,0.24113588239753925,64.91252924356641,116.0
train,276.942832031,romantic,0.0,0.0,0.0,20.0,1.0,8.0,4.0,5.0,6.0,2.0,9.0,4.0,4.0,0.0,3.0,44.0,2.0,11.0,3.0,6.0,10.0,11.0,86.0,42.0,66.0,8.0,69.0,374.0,18.0,59.0,22.0,264.0,149.0,68.0,192.0,82.0,169.0,35.0,139.0,474.0,51.0,91.0,65.0,359.0,214.0,93.0,172.0,85.0,209.0,67.0,94.0,172.0,66.0,46.0,70.0,139.0,71.0,84.0,77.0,36.0,92.0,27.0,37.0,46.0,20.0,17.0,7.0,16.0,3.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,209.27161572052296,0.14097786952038846,70.21712233087209,118.0
validation,199.615185,romantic,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,1.0,9.0,2.0,3.0,3.0,3.0,38.0,4.0,8.0,4.0,6.0,35.0,4.0,31.0,7.0,15.0,6.0,21.0,104.0,15.0,35.0,15.0,73.0,76.0,28.0,65.0,42.0,116.0,93.0,76.0,219.0,49.0,118.0,54.0,112.0,110.0,51.0,91.0,53.0,130.0,95.0,49.0,160.0,48.0,78.0,35.0,45.0,60.0,16.0,30.0,29.0,44.0,22.0,19.0,32.0,21.0,16.0,13.0,23.0,28.0,12.0,14.0,12.0,11.0,6.0,1.0,5.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,81.0,215.73033707865181,0.10475024991307373,61.83796940194715,98.0
validation,243.356119704,romantic,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,1.0,10.0,2.0,2.0,4.0,3.0,37.0,6.0,7.0,4.0,6.0,34.0,4.0,33.0,8.0,14.0,6.0,19.0,103.0,14.0,36.0,17.0,72.0,77.0,29.0,59.0,44.0,113.0,93.0,79.0,219.0,50.0,132.0,53.0,110.0,106.0,51.0,91.0,55.0,133.0,93.0,50.0,156.0,50.0,74.0,35.0,44.0,56.0,18.0,32.0,30.0,40.0,21.0,22.0,28.0,18.0,20.0,15.0,21.0,28.0,11.0,13.0,12.0,11.0,6.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,81.0,206.90798563139055,0.12091602831940587,61.816155988857936,90.0
train,264.132291667,romantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,3.0,0.0,9.0,0.0,6.0,0.0,1.0,36.0,1.0,10.0,2.0,9.0,9.0,0.0,37.0,5.0,12.0,0.0,5.0,36.0,0.0,27.0,3.0,48.0,54.0,0.0,61.0,21.0,71.0,13.0,44.0,128.0,6.0,61.0,8.0,81.0,66.0,9.0,66.0,21.0,61.0,18.0,46.0,74.0,2.0,28.0,6.0,23.0,23.0,2.0,14.0,5.0,12.0,1.0,9.0,13.0,2.0,6.0,2.0,7.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,208.3832335329357,0.3319413442460318,59.913690476190474,95.0
test,167.493155156,romantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,15.0,1.0,5.0,0.0,5.0,4.0,2.0,23.0,3.0,15.0,2.0,15.0,26.0,11.0,27.0,15.0,58.0,36.0,14.0,62.0,14.0,64.0,16.0,39.0,73.0,13.0,44.0,13.0,65.0,49.0,21.0,66.0,12.0,40.0,13.0,21.0,56.0,3.0,25.0,4.0,45.0,30.0,12.0,41.0,8.0,28.0,7.0,13.0,23.0,4.0,19.0,2.0,10.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,197.65759045132444,0.3153263972355767,56.85977564102564,103.0
train,168.511255027,romantic,1.0,12.0,0.0,1.0,2.0,1.0,2.0,2.0,10.0,2.0,2.0,9.0,1.0,55.0,3.0,12.0,8.0,31.0,14.0,9.0,108.0,16.0,36.0,22.0,25.0,127.0,10.0,43.0,9.0,145.0,37.0,49.0,173.0,27.0,77.0,20.0,76.0,130.0,29.0,48.0,16.0,127.0,53.0,21.0,126.0,23.0,70.0,12.0,69.0,192.0,28.0,71.0,31.0,174.0,82.0,33.0,144.0,52.0,67.0,45.0,48.0,128.0,22.0,39.0,30.0,44.0,41.0,18.0,38.0,22.0,11.0,5.0,1.0,13.0,2.0,5.0,1.0,6.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,214.6583850931708,0.10749962132687083,72.3998788245986,105.0
validation,239.852858438,romantic,0.0,0.0,0.0,0.0,19.0,0.0,5.0,7.0,0.0,0.0,2.0,22.0,12.0,1.0,4.0,2.0,26.0,0.0,6.0,8.0,0.0,3.0,3.0,25.0,18.0,6.0,9.0,10.0,35.0,8.0,35.0,62.0,3.0,71.0,15.0,97.0,70.0,26.0,47.0,42.0,120.0,31.0,61.0,89.0,9.0,93.0,14.0,82.0,69.0,9.0,36.0,21.0,80.0,20.0,37.0,51.0,7.0,42.0,8.0,44.0,27.0,15.0,18.0,10.0,27.0,7.0,16.0,16.0,1.0,12.0,4.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.25551115121827,0.27639870126841987,67.84890878567431,118.0
test,109.870833333,romantic,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,9.0,1.0,5.0,8.0,1.0,7.0,1.0,16.0,6.0,3.0,8.0,1.0,16.0,7.0,8.0,13.0,1.0,22.0,4.0,30.0,25.0,5.0,20.0,5.0,53.0,20.0,17.0,42.0,2.0,54.0,14.0,63.0,69.0,18.0,34.0,18.0,125.0,22.0,57.0,119.0,5.0,66.0,12.0,138.0,43.0,13.0,22.0,6.0,52.0,4.0,3.0,27.0,1.0,8.0,0.0,8.0,9.0,4.0,2.0,3.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,219.5854181558259,0.10092708333333326,73.78428571428572,95.0
test,287.529574004,romantic,0.0,0.0,7.0,2.0,2.0,6.0,1.0,5.0,1.0,21.0,4.0,1.0,0.0,0.0,15.0,3.0,1.0,9.0,3.0,40.0,1.0,66.0,29.0,1.0,33.0,4.0,120.0,25.0,63.0,96.0,6.0,96.0,2.0,169.0,137.0,2.0,72.0,4.0,242.0,34.0,88.0,176.0,6.0,152.0,1.0,191.0,104.0,0.0,70.0,1.0,163.0,20.0,51.0,75.0,2.0,59.0,1.0,71.0,17.0,0.0,8.0,0.0,34.0,7.0,6.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,189.83795660532945,0.2878336804240817,57.875047330556605,105.0
validation,231.917050885,romantic,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,2.0,21.0,12.0,1.0,4.0,2.0,19.0,0.0,6.0,8.0,0.0,3.0,3.0,25.0,18.0,7.0,9.0,9.0,40.0,8.0,35.0,70.0,3.0,73.0,15.0,99.0,72.0,21.0,46.0,40.0,119.0,29.0,59.0,91.0,7.0,99.0,12.0,86.0,68.0,10.0,36.0,23.0,84.0,20.0,37.0,51.0,5.0,39.0,5.0,43.0,27.0,8.0,17.0,9.0,23.0,6.0,15.0,16.0,0.0,11.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,181.25874125874097,0.2582784155328799,69.38492063492063,98.0
train,263.720355938,romantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,4.0,0.0,9.0,0.0,6.0,0.0,1.0,34.0,1.0,11.0,3.0,9.0,10.0,0.0,35.0,5.0,12.0,0.0,5.0,35.0,0.0,26.0,3.0,49.0,54.0,0.0,62.0,20.0,72.0,13.0,44.0,129.0,6.0,63.0,8.0,80.0,64.0,9.0,67.0,21.0,61.0,18.0,46.0,74.0,3.0,29.0,4.0,24.0,27.0,3.0,15.0,5.0,12.0,2.0,10.0,13.0,3.0,7.0,2.0,7.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,200.98334655035683,0.3715664503559159,60.54860088365243,112.0
test,127.737585938,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,16.0,3.0,0.0,0.0,0.0,14.0,2.0,10.0,8.0,2.0,7.0,3.0,32.0,11.0,3.0,6.0,15.0,16.0,7.0,24.0,40.0,6.0,30.0,7.0,115.0,40.0,4.0,25.0,65.0,135.0,11.0,38.0,73.0,0.0,42.0,1.0,302.0,27.0,0.0,25.0,51.0,133.0,7.0,31.0,59.0,0.0,28.0,0.0,73.0,22.0,0.0,10.0,2.0,16.0,2.0,2.0,13.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,207.35202492211968,0.1520646178849304,58.64496314496314,104.0
train,700.402611563,romantic,0.0,13.0,0.0,2.0,1.0,22.0,4.0,13.0,13.0,10.0,42.0,6.0,31.0,87.0,11.0,25.0,9.0,123.0,41.0,31.0,132.0,29.0,88.0,21.0,158.0,202.0,31.0,66.0,26.0,374.0,84.0,97.0,232.0,146.0,378.0,37.0,268.0,391.0,112.0,188.0,90.0,555.0,173.0,122.0,198.0,209.0,335.0,33.0,242.0,367.0,94.0,164.0,95.0,403.0,137.0,79.0,188.0,113.0,156.0,51.0,139.0,211.0,49.0,71.0,50.0,132.0,55.0,37.0,57.0,58.0,32.0,7.0,25.0,34.0,4.0,6.0,1.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,198.70225872689986,0.1476936534266041,67.11552780112886,118.0
train,344.883469219,romantic,0.0,22.0,1.0,0.0,5.0,9.0,13.0,7.0,34.0,14.0,14.0,10.0,6.0,94.0,6.0,28.0,13.0,44.0,36.0,27.0,87.0,48.0,53.0,35.0,36.0,75.0,26.0,56.0,67.0,126.0,77.0,57.0,104.0,80.0,86.0,89.0,114.0,206.0,77.0,147.0,108.0,205.0,179.0,105.0,142.0,113.0,165.0,94.0,126.0,208.0,96.0,100.0,101.0,167.0,91.0,93.0,112.0,75.0,101.0,47.0,65.0,76.0,39.0,42.0,32.0,43.0,31.0,22.0,22.0,22.0,33.0,12.0,28.0,19.0,13.0,11.0,12.0,11.0,8.0,11.0,3.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,83.0,212.6620516047751,0.1441725365235541,70.68395945140131,125.0
train,1167.49976099,romantic,8.0,37.0,17.0,8.0,17.0,25.0,28.0,39.0,42.0,32.0,39.0,25.0,52.0,145.0,44.0,51.0,48.0,75.0,56.0,108.0,185.0,120.0,120.0,78.0,99.0,163.0,94.0,175.0,189.0,243.0,178.0,189.0,308.0,199.0,217.0,220.0,285.0,444.0,277.0,397.0,359.0,401.0,326.0,360.0,397.0,326.0,310.0,227.0,320.0,445.0,300.0,287.0,325.0,322.0,241.0,244.0,293.0,224.0,173.0,158.0,150.0,186.0,144.0,81.0,98.0,116.0,79.0,83.0,59.0,34.0,58.0,25.0,33.0,33.0,20.0,9.0,12.0,14.0,1.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,84.0,193.47708310758998,0.2329372540298671,66.12154294032024,119.0
train,649.419024379,romantic,0.0,13.0,0.0,3.0,7.0,3.0,3.0,6.0,12.0,8.0,12.0,5.0,13.0,42.0,6.0,14.0,27.0,24.0,26.0,34.0,72.0,57.0,46.0,36.0,51.0,68.0,49.0,93.0,107.0,94.0,77.0,93.0,180.0,114.0,91.0,112.0,131.0,205.0,146.0,202.0,204.0,178.0,152.0,183.0,235.0,195.0,153.0,115.0,162.0,221.0,156.0,160.0,190.0,146.0,130.0,120.0,181.0,119.0,86.0,64.0,66.0,93.0,63.0,40.0,41.0,50.0,23.0,35.0,21.0,13.0,14.0,9.0,7.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,198.30508474576342,0.26339469057665243,70.58835443037975,105.0
train,1387.26089906,romantic,8.0,45.0,1.0,4.0,23.0,21.0,18.0,51.0,39.0,33.0,33.0,23.0,43.0,159.0,26.0,58.0,45.0,83.0,92.0,128.0,185.0,146.0,144.0,91.0,132.0,219.0,115.0,183.0,204.0,275.0,230.0,222.0,344.0,248.0,316.0,263.0,339.0,607.0,331.0,416.0,470.0,492.0,428.0,410.0,517.0,431.0,405.0,321.0,376.0,656.0,351.0,344.0,468.0,365.0,333.0,261.0,360.0,271.0,242.0,182.0,181.0,246.0,162.0,122.0,135.0,121.0,71.0,92.0,88.0,53.0,63.0,33.0,50.0,42.0,28.0,10.0,19.0,11.0,2.0,7.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,84.0,204.93860582036163,0.15610109975063755,65.36382810440284,125.0
train,1227.78322734,baroque,8.0,39.0,5.0,2.0,20.0,22.0,23.0,36.0,35.0,42.0,32.0,32.0,34.0,149.0,19.0,43.0,45.0,67.0,65.0,106.0,177.0,121.0,116.0,70.0,88.0,163.0,83.0,163.0,185.0,217.0,166.0,176.0,305.0,216.0,223.0,211.0,279.0,457.0,281.0,373.0,373.0,398.0,342.0,351.0,415.0,333.0,304.0,235.0,310.0,444.0,283.0,286.0,312.0,295.0,240.0,231.0,289.0,224.0,175.0,137.0,151.0,174.0,124.0,81.0,87.0,105.0,69.0,71.0,56.0,38.0,59.0,26.0,30.0,31.0,22.0,8.0,11.0,10.0,1.0,5.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,84.0,194.70422535211605,0.26369529065260133,67.29454273610764,124.0
train,1195.73578881,romantic,7.0,38.0,2.0,3.0,9.0,13.0,8.0,32.0,32.0,24.0,23.0,13.0,29.0,154.0,27.0,43.0,32.0,64.0,53.0,89.0,172.0,123.0,107.0,55.0,88.0,167.0,85.0,159.0,177.0,226.0,167.0,180.0,300.0,211.0,210.0,210.0,275.0,447.0,267.0,386.0,347.0,404.0,336.0,349.0,404.0,339.0,298.0,225.0,305.0,454.0,281.0,263.0,317.0,305.0,220.0,223.0,281.0,207.0,173.0,136.0,148.0,184.0,123.0,79.0,87.0,106.0,67.0,66.0,60.0,33.0,58.0,21.0,39.0,32.0,24.0,11.0,11.0,10.0,1.0,5.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,84.0,192.21357063403588,0.22053014184397188,70.90527659574468,109.0
train,1040.69473922,romantic,10.0,38.0,4.0,3.0,7.0,12.0,8.0,27.0,35.0,21.0,23.0,15.0,28.0,136.0,17.0,36.0,30.0,61.0,46.0,95.0,181.0,108.0,107.0,62.0,86.0,161.0,89.0,156.0,169.0,233.0,157.0,185.0,300.0,206.0,209.0,203.0,274.0,430.0,268.0,376.0,336.0,405.0,331.0,351.0,398.0,318.0,302.0,220.0,315.0,444.0,292.0,284.0,325.0,297.0,232.0,232.0,295.0,207.0,172.0,135.0,149.0,180.0,125.0,84.0,80.0,104.0,76.0,74.0,64.0,26.0,58.0,21.0,38.0,30.0,24.0,10.0,11.0,15.0,1.0,6.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,84.0,203.99191608122473,0.1882102373977131,69.69968351723548,120.0
train,581.409675,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,4.0,0.0,12.0,45.0,0.0,15.0,0.0,26.0,25.0,1.0,78.0,5.0,34.0,0.0,29.0,138.0,0.0,32.0,1.0,98.0,50.0,10.0,194.0,11.0,43.0,7.0,117.0,378.0,8.0,114.0,58.0,355.0,145.0,29.0,353.0,23.0,84.0,10.0,142.0,404.0,24.0,297.0,84.0,445.0,237.0,80.0,370.0,15.0,116.0,10.0,65.0,123.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,206.65993945509535,0.1696178120617111,61.700661190142256,94.0
test,500.815471406,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,17.0,5.0,8.0,3.0,15.0,17.0,7.0,15.0,14.0,36.0,15.0,29.0,59.0,14.0,52.0,11.0,93.0,52.0,21.0,53.0,43.0,178.0,37.0,81.0,164.0,48.0,123.0,31.0,230.0,127.0,48.0,100.0,116.0,236.0,79.0,172.0,191.0,95.0,215.0,96.0,244.0,98.0,58.0,66.0,52.0,93.0,32.0,51.0,26.0,30.0,8.0,12.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,220.0090328408304,0.3125787984315291,60.36097040789123,94.0
train,937.038325781,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,9.0,3.0,14.0,9.0,31.0,2.0,14.0,49.0,9.0,32.0,11.0,101.0,55.0,16.0,88.0,47.0,114.0,22.0,98.0,227.0,37.0,200.0,46.0,472.0,171.0,51.0,253.0,105.0,256.0,38.0,238.0,321.0,32.0,264.0,52.0,383.0,166.0,58.0,208.0,129.0,317.0,59.0,256.0,317.0,34.0,230.0,48.0,259.0,104.0,36.0,91.0,30.0,70.0,5.0,41.0,29.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,229.12707182320074,0.2341774621507727,66.01311066021539,109.0
train,228.583333333,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,2.0,5.0,17.0,0.0,6.0,12.0,6.0,14.0,4.0,64.0,15.0,5.0,12.0,24.0,59.0,3.0,33.0,58.0,16.0,69.0,8.0,145.0,56.0,10.0,71.0,43.0,95.0,11.0,70.0,86.0,15.0,74.0,18.0,127.0,63.0,3.0,68.0,45.0,108.0,19.0,92.0,137.0,15.0,100.0,18.0,93.0,60.0,15.0,35.0,8.0,35.0,3.0,9.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,199.69409605383842,0.14543261969491003,64.2279111916629,99.0
